product_id,category,review_cnt,avg_text_len,positive_rate,negative_rate,sentiment_中评_rate,sentiment_好评_rate,sentiment_差评_rate,intent_价格优惠_rate,intent_售后退换_rate,intent_商品反馈_rate,intent_商品咨询_rate,intent_喂养咨询_rate,intent_未知意图_rate,intent_物流发货_rate
10070360645999,cat_food,16,59.5625,0.5625,0.25,0.0625,0.625,0.3125,0.25,0.0,0.0,0.4375,0.1875,0.0,0.125
10070360840507,cat_food,8,56.5,0.75,0.125,0.0,0.875,0.125,0.25,0.0,0.0,0.5,0.125,0.0,0.125
10087901051820,pet_product,11,95.0,1.0,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.5454545454545454,0.0,0.0,0.18181818181818182
10088090136835,cat_food,4,20.75,0.25,0.5,0.25,0.25,0.5,0.25,0.0,0.0,0.5,0.0,0.0,0.25
10098656892439,cat_food,15,60.86666666666667,0.8,0.13333333333333333,0.06666666666666667,0.8,0.13333333333333333,0.13333333333333333,0.0,0.0,0.26666666666666666,0.13333333333333333,0.0,0.4666666666666667
10098681688567,cat_food,4,52.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.25
10098681688568,cat_food,4,50.0,0.75,0.0,0.25,0.75,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25
10109147342652,pet_product,29,65.48275862068965,0.9310344827586207,0.034482758620689655,0.0,0.9655172413793104,0.034482758620689655,0.10344827586206896,0.0,0.1724137931034483,0.5172413793103449,0.10344827586206896,0.0,0.10344827586206896
10121602694516,pet_product,13,78.76923076923077,0.9230769230769231,0.07692307692307693,0.0,0.9230769230769231,0.07692307692307693,0.07692307692307693,0.0,0.23076923076923078,0.6153846153846154,0.07692307692307693,0.0,0.0
10132040325617,cat_food,5,25.4,0.2,0.8,0.4,0.2,0.4,0.0,0.0,0.0,0.2,0.2,0.4,0.2
10132040325618,cat_food,1,56.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10158610217611,pet_product,8,63.0,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.5,0.375,0.0,0.0,0.0
10159600685389,pet_product,17,38.1764705882353,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.17647058823529413
10159600685390,pet_product,8,73.875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0
10192694267563,pet_product,27,33.48148148148148,0.9259259259259259,0.07407407407407407,0.07407407407407407,0.8518518518518519,0.07407407407407407,0.07407407407407407,0.0,0.037037037037037035,0.5925925925925926,0.037037037037037035,0.07407407407407407,0.18518518518518517
10192694267564,pet_product,3,29.666666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
10202010911478,pet_product,21,40.42857142857143,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19047619047619047,0.8095238095238095,0.0,0.0,0.0
10212550372912,pet_product,2,49.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0
10212550372913,pet_product,1,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10212550372914,pet_product,1,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10216990532692,pet_product,5,45.6,1.0,0.0,0.0,1.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0
10216990532693,pet_product,2,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
10216990532695,pet_product,2,39.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
